system,game,art_old,art_new,score
Nintendo Game Boy Advance,"Crash & Spyro Super Pack Volume 1 (Europe) (En,Fr,De,Es,It,Nl)","Crash & Spyro Super Pack Volume 1 (Europe) (En,Fr,De,Es,It,Nl).jpg","Crash & Spyro Super Pack Volume 1 (Europe) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,"Crash & Spyro Super Pack Volume 2 (Europe) (En,Fr,De,Es,It,Nl)","Crash & Spyro Super Pack Volume 2 (Europe) (En,Fr,De,Es,It,Nl).png","Crash & Spyro Super Pack Volume 2 (Europe) (En,Fr,De,Es,It,Nl).png",100.0
Nintendo Game Boy Advance,Crash & Spyro Superpack - Spyro - Season of Ice + Crash Bandicoot - The Huge Adventure (USA),Crash & Spyro Superpack - Spyro - Season of Ice + Crash Bandicoot - The Huge Adventure (USA).png,Crash & Spyro Superpack - Spyro - Season of Ice + Crash Bandicoot - The Huge Adventure (USA).png,100.0
Nintendo Game Boy Advance,Crash & Spyro Superpack - Spyro Orange - The Cortex Conspiracy + Crash Bandicoot Purple - Ripto's Rampage (USA),Crash & Spyro Superpack - Spyro Orange - The Cortex Conspiracy + Crash Bandicoot Purple - Ripto's Rampage (USA).jpg,Crash & Spyro Superpack - Spyro Orange - The Cortex Conspiracy + Crash Bandicoot Purple - Ripto's Rampage (USA).jpg,100.0
Nintendo Game Boy Advance,Crash Bandicoot - The Huge Adventure (USA),Crash Bandicoot - The Huge Adventure (USA).jpg,Crash Bandicoot - The Huge Adventure (USA).jpg,100.0
Nintendo Game Boy Advance,Crash Bandicoot Purple - Ripto's Rampage (USA),Crash Bandicoot Purple - Ripto's Rampage (USA).png,Crash Bandicoot Purple - Ripto's Rampage (USA).png,100.0
Nintendo Game Boy Advance,"Crash of the Titans (USA) (En,Fr)","Crash of the Titans (USA) (En,Fr).jpg","Crash of the Titans (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,Crash Superpack (USA),Crash Superpack (USA).jpg,Crash Superpack (USA).jpg,100.0
Nintendo Game Boy Advance,Crazy Chase (USA),Crazy Chase (USA).jpg,Crazy Chase (USA).jpg,100.0
Nintendo Game Boy Advance,"Crazy Frog Racer (Europe) (En,Fr,De,Nl)","Crazy Frog Racer (Europe) (En,Fr,De,Nl).jpg","Crazy Frog Racer (Europe) (En,Fr,De,Nl).jpg",100.0
Nintendo Game Boy Advance,Crazy Taxi - Catch a Ride (USA),Crazy Taxi - Catch a Ride (USA).jpg,Crazy Taxi - Catch a Ride (USA).jpg,100.0
Nintendo Game Boy Advance,"Crouching Tiger, Hidden Dragon (USA) (En,Fr,Es)","Crouching Tiger, Hidden Dragon (USA) (En,Fr,Es).jpg","Crouching Tiger, Hidden Dragon (USA) (En,Fr,Es).jpg",100.0
Nintendo Game Boy Advance,"Cruis'n Velocity (USA, Europe)","Cruis'n Velocity (USA, Europe).jpg","Cruis'n Velocity (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Crushed Baseball (USA),Crushed Baseball (USA).jpg,Crushed Baseball (USA).jpg,100.0
Nintendo Game Boy Advance,"CT Special Forces (USA) (En,Fr,De,Es,It,Nl)","CT Special Forces (USA) (En,Fr,De,Es,It,Nl).jpg","CT Special Forces (USA) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,"CT Special Forces - Bioterror (Europe) (En,Fr,De,Es,It,Nl)","CT Special Forces - Bioterror (Europe) (En,Fr,De,Es,It,Nl).png","CT Special Forces - Bioterror (Europe) (En,Fr,De,Es,It,Nl).png",100.0
Nintendo Game Boy Advance,"CT Special Forces 2 - Back in the Trenches (USA) (En,Fr,De,Es,It,Nl)","CT Special Forces 2 - Back in the Trenches (USA) (En,Fr,De,Es,It,Nl).jpg","CT Special Forces 2 - Back in the Trenches (USA) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,Cubix - Robots for Everyone - Clash 'N Bash (USA),Cubix - Robots for Everyone - Clash 'N Bash (USA).jpg,Cubix - Robots for Everyone - Clash 'N Bash (USA).jpg,100.0
Nintendo Game Boy Advance,Curious George (USA),Curious George (USA).jpg,Curious George (USA).jpg,100.0
Nintendo Game Boy Advance,Daisenryaku for Game Boy Advance (KOR),Daisenryaku for Game Boy Advance (KOR).png,Daisenryaku for Game Boy Advance (KOR).png,100.0
Nintendo Game Boy Advance,Dancing Sword (KOR),Dancing Sword (KOR).jpg,Dancing Sword (KOR).jpg,100.0
Nintendo Game Boy Advance,Danny Phantom - The Ultimate Enemy (USA),Danny Phantom - The Ultimate Enemy (USA).png,Danny Phantom - The Ultimate Enemy (USA).png,100.0
Nintendo Game Boy Advance,Danny Phantom - Urban Jungle (USA),Danny Phantom - Urban Jungle (USA).jpg,Danny Phantom - Urban Jungle (USA).jpg,100.0
Nintendo Game Boy Advance,"Daredevil (USA, Europe)","Daredevil (USA, Europe).jpg","Daredevil (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Dark Arena (USA, Europe)","Dark Arena (USA, Europe).jpg","Dark Arena (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Dave Mirra Freestyle BMX 2 (USA),Dave Mirra Freestyle BMX 2 (USA).jpg,Dave Mirra Freestyle BMX 2 (USA).jpg,100.0
Nintendo Game Boy Advance,"Dave Mirra Freestyle BMX 3 (USA, Europe)","Dave Mirra Freestyle BMX 3 (USA, Europe) (1).png","Dave Mirra Freestyle BMX 3 (USA, Europe).png",100.0
Nintendo Game Boy Advance,"David Beckham Soccer (USA) (En,Es)","David Beckham Soccer (USA) (En,Es).jpg","David Beckham Soccer (USA) (En,Es).jpg",100.0
Nintendo Game Boy Advance,"Davis Cup (USA) (En,Fr,De,Es,It)","Davis Cup (USA) (En,Fr,De,Es,It).jpg","Davis Cup (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Dead to Rights (USA),Dead to Rights (USA).jpg,Dead to Rights (USA).jpg,100.0
Nintendo Game Boy Advance,Defender (USA),Defender (USA).jpg,Defender (USA).jpg,100.0
Nintendo Game Boy Advance,Defender of the Crown (USA),Defender of the Crown (USA).png,Defender of the Crown (USA).png,100.0
Nintendo Game Boy Advance,DemiKids - Dark Version (USA),DemiKids - Dark Version (USA).jpg,DemiKids - Dark Version (USA).jpg,100.0
Nintendo Game Boy Advance,DemiKids - Light Version (USA),DemiKids - Light Version (USA).png,DemiKids - Light Version (USA).png,100.0
Nintendo Game Boy Advance,Demon Driver - Time to Burn Rubber! (USA),Demon Driver - Time to Burn Rubber! (USA).jpg,Demon Driver - Time to Burn Rubber! (USA).jpg,100.0
Nintendo Game Boy Advance,"Denki Blocks! (USA) (En,Es)","Denki Blocks! (USA) (En,Es).jpg","Denki Blocks! (USA) (En,Es).jpg",100.0
Nintendo Game Boy Advance,Desert Strike Advance (USA),Desert Strike Advance (USA).jpg,Desert Strike Advance (USA).jpg,100.0
Nintendo Game Boy Advance,Dexter's Laboratory - Chess Challenge (USA),Dexter's Laboratory - Chess Challenge (USA).jpg,Dexter's Laboratory - Chess Challenge (USA).jpg,100.0
Nintendo Game Boy Advance,"Dexter's Laboratory - Deesaster Strikes! (USA) (En,Fr,De,Es,It)","Dexter's Laboratory - Deesaster Strikes! (USA) (En,Fr,De,Es,It).png","Dexter's Laboratory - Deesaster Strikes! (USA) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,"Digimon Racing (USA) (En,Fr,De,Es,It)","Digimon Racing (USA) (En,Fr,De,Es,It).jpg","Digimon Racing (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Dinotopia - The Timestone Pirates (USA, Europe) (En,Fr,De,Es,It,Nl)","Dinotopia - The Timestone Pirates (USA, Europe) (En,Fr,De,Es,It,Nl).jpg","Dinotopia - The Timestone Pirates (USA, Europe) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,"Disney Princess (USA, Europe)","Disney Princess (USA, Europe).png","Disney Princess (USA, Europe).png",100.0
Nintendo Game Boy Advance,Disney Princess - Royal Adventure (USA),Disney Princess - Royal Adventure (USA).png,Disney Princess - Royal Adventure (USA).png,100.0
Nintendo Game Boy Advance,Disney Sports - Basketball (USA),Disney Sports - Basketball (USA).jpg,Disney Sports - Basketball (USA).jpg,100.0
Nintendo Game Boy Advance,Disney Sports - Football (USA),Disney Sports - Football (USA).png,Disney Sports - Football (USA).png,100.0
Nintendo Game Boy Advance,Disney Sports - Motocross (USA),Disney Sports - Motocross (USA).jpg,Disney Sports - Motocross (USA).jpg,100.0
Nintendo Game Boy Advance,Disney Sports - Skateboarding (USA),Disney Sports - Skateboarding (USA).jpg,Disney Sports - Skateboarding (USA).jpg,100.0
Nintendo Game Boy Advance,Disney Sports - Snowboarding (USA),Disney Sports - Snowboarding (USA).png,Disney Sports - Snowboarding (USA).png,100.0
Nintendo Game Boy Advance,Disney Sports - Soccer (USA),Disney Sports - Soccer (USA).jpg,Disney Sports - Soccer (USA).jpg,100.0
Nintendo Game Boy Advance,"Disney's Game + TV Episode - Lizzie McGuire 2 - Lizzie Diaries (USA) (En,Fr)","Disney's Game + TV Episode - Lizzie McGuire 2 - Lizzie Diaries (USA) (En,Fr).png","Disney's Game + TV Episode - Lizzie McGuire 2 - Lizzie Diaries (USA) (En,Fr).png",100.0
Nintendo Game Boy Advance,"Disney's Party (USA, Europe) (En,Fr,De,Es,It)","Disney's Party (USA, Europe) (En,Fr,De,Es,It).png","Disney's Party (USA, Europe) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,"DK - King of Swing (USA, Australia)","DK - King of Swing (USA, Australia).png","DK - King of Swing (USA, Australia).png",100.0
Nintendo Game Boy Advance,Dogz (USA),Dogz (USA).jpg,Dogz (USA).jpg,100.0
Nintendo Game Boy Advance,Dogz - Fashion (USA),Dogz - Fashion (USA).jpg,Dogz - Fashion (USA).jpg,100.0
Nintendo Game Boy Advance,Dogz 2 (USA),Dogz 2 (USA).jpg,Dogz 2 (USA).jpg,100.0
Nintendo Game Boy Advance,Dokapon (USA),Dokapon (USA).jpg,Dokapon (USA).jpg,100.0
Nintendo Game Boy Advance,Donald Duck Advance (USA),Donald Duck Advance (USA).jpg,Donald Duck Advance (USA).jpg,100.0
Nintendo Game Boy Advance,Donkey Kong Country (USA),Donkey Kong Country (USA).jpg,Donkey Kong Country (USA).jpg,100.0
Nintendo Game Boy Advance,"Donkey Kong Country 2 (USA, Australia)","Donkey Kong Country 2 (USA, Australia).png","Donkey Kong Country 2 (USA, Australia).png",100.0
Nintendo Game Boy Advance,"Donkey Kong Country 3 (USA, Australia)","Donkey Kong Country 3 (USA, Australia).png","Donkey Kong Country 3 (USA, Australia).png",100.0
Nintendo Game Boy Advance,"Doom (USA, Europe)","Doom (USA, Europe).jpg","Doom (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Doom II (USA),Doom II (USA) (1).png,Doom II (USA).png,100.0
Nintendo Game Boy Advance,Dora the Explorer - Dora's World Adventure! (USA),Dora the Explorer - Dora's World Adventure! (USA).jpg,Dora the Explorer - Dora's World Adventure! (USA).jpg,100.0
Nintendo Game Boy Advance,Dora the Explorer - Super Spies (USA),Dora the Explorer - Super Spies (USA).jpg,Dora the Explorer - Super Spies (USA).jpg,100.0
Nintendo Game Boy Advance,Dora the Explorer - Super Star Adventures! (USA),Dora the Explorer - Super Star Adventures! (USA).jpg,Dora the Explorer - Super Star Adventures! (USA).jpg,100.0
Nintendo Game Boy Advance,Dora the Explorer - The Search for the Pirate Pig's Treasure (USA),Dora the Explorer - The Search for the Pirate Pig's Treasure (USA).jpg,Dora the Explorer - The Search for the Pirate Pig's Treasure (USA).jpg,100.0
Nintendo Game Boy Advance,Dora the Explorer Double Pack (USA),Dora the Explorer Double Pack (USA).png,Dora the Explorer Double Pack (USA).png,100.0
Nintendo Game Boy Advance,Double Dragon Advance (KOR),Double Dragon Advance (KOR).png,Double Dragon Advance (KOR).png,100.0
Nintendo Game Boy Advance,"Downforce (USA, Europe) (En,Fr,De,Es,It)","Downforce (USA, Europe) (En,Fr,De,Es,It).jpg","Downforce (USA, Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Downtown Nekketsu Monogatari EX (KOR),Downtown Nekketsu Monogatari EX (KOR).jpg,Downtown Nekketsu Monogatari EX (KOR).jpg,100.0
Nintendo Game Boy Advance,"Dr. Muto (Europe) (En,Fr,De,Es,It)","Dr. Muto (Europe) (En,Fr,De,Es,It).jpg","Dr. Muto (Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Dr. Seuss' - The Cat in the Hat (USA),Dr. Seuss' - The Cat in the Hat (USA).jpg,Dr. Seuss' - The Cat in the Hat (USA).jpg,100.0
Nintendo Game Boy Advance,Dr. Sudoku (USA),Dr. Sudoku (USA).jpg,Dr. Sudoku (USA).jpg,100.0
Nintendo Game Boy Advance,Dragon Ball - Advanced Adventure (USA),Dragon Ball - Advanced Adventure (USA).png,Dragon Ball - Advanced Adventure (USA).png,100.0
Nintendo Game Boy Advance,Dragon Ball GT - Transformation (USA),Dragon Ball GT - Transformation (USA).png,Dragon Ball GT - Transformation (USA).png,100.0
Nintendo Game Boy Advance,Dragon Ball Z - Buu's Fury (USA),Dragon Ball Z - Buu's Fury (USA).jpg,Dragon Ball Z - Buu's Fury (USA).jpg,100.0
Nintendo Game Boy Advance,Dragon Ball Z - Collectible Card Game (USA),Dragon Ball Z - Collectible Card Game (USA).png,Dragon Ball Z - Collectible Card Game (USA).png,100.0
Nintendo Game Boy Advance,Dragon Ball Z - Supersonic Warriors (USA),Dragon Ball Z - Supersonic Warriors (USA).jpg,Dragon Ball Z - Supersonic Warriors (USA).jpg,100.0
Nintendo Game Boy Advance,Dragon Ball Z - Taiketsu (USA),Dragon Ball Z - Taiketsu (USA).png,Dragon Ball Z - Taiketsu (USA).png,100.0
Nintendo Game Boy Advance,Dragon Ball Z - The Legacy of Goku (USA),Dragon Ball Z - The Legacy of Goku (USA).png,Dragon Ball Z - The Legacy of Goku (USA).png,100.0
Nintendo Game Boy Advance,Dragon Ball Z - The Legacy of Goku II (USA),Dragon Ball Z - The Legacy of Goku II (USA).jpg,Dragon Ball Z - The Legacy of Goku II (USA).jpg,100.0
Nintendo Game Boy Advance,Dragon Tales - Dragon Adventures (USA),Dragon Tales - Dragon Adventures (USA).jpg,Dragon Tales - Dragon Adventures (USA).jpg,100.0
Nintendo Game Boy Advance,"Dragon's Rock (Europe) (En,Fr,De,Es,It)","Dragon's Rock (Europe) (En,Fr,De,Es,It).png","Dragon's Rock (Europe) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,Dragonball Advance Adventure (KOR),Dragonball Advance Adventure (KOR).png,Dragonball Advance Adventure (KOR).png,100.0
Nintendo Game Boy Advance,"Drake & Josh (USA) (En,Fr)","Drake & Josh (USA) (En,Fr).jpg","Drake & Josh (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,Driv3r (USA),Driv3r (USA).jpg,Driv3r (USA).jpg,100.0
Nintendo Game Boy Advance,"Driven (USA) (En,Fr,De,Es,It)","Driven (USA) (En,Fr,De,Es,It).jpg","Driven (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Driver 2 Advance (USA),Driver 2 Advance (USA).png,Driver 2 Advance (USA).png,100.0
Nintendo Game Boy Advance,Drome Racers (USA),Drome Racers (USA).jpg,Drome Racers (USA).jpg,100.0
Nintendo Game Boy Advance,"Droopy's Tennis Open (Europe) (En,Fr,De,Es,It,Nl)","Droopy's Tennis Open (Europe) (En,Fr,De,Es,It,Nl).jpg","Droopy's Tennis Open (Europe) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,Dual Blades (USA),Dual Blades (USA).jpg,Dual Blades (USA).jpg,100.0
Nintendo Game Boy Advance,Duel Masters - Kaijudo Showdown (USA),Duel Masters - Kaijudo Showdown (USA).jpg,Duel Masters - Kaijudo Showdown (USA).jpg,100.0
Nintendo Game Boy Advance,Duel Masters - Sempai Legends (USA),Duel Masters - Sempai Legends (USA).jpg,Duel Masters - Sempai Legends (USA).jpg,100.0
Nintendo Game Boy Advance,Duel Masters - Shadow of the Code (USA),Duel Masters - Shadow of the Code (USA).jpg,Duel Masters - Shadow of the Code (USA).jpg,100.0
Nintendo Game Boy Advance,Duke Nukem Advance (USA),Duke Nukem Advance (USA).jpg,Duke Nukem Advance (USA).jpg,100.0
Nintendo Game Boy Advance,Dungeons & Dragons - Eye of the Beholder (USA),Dungeons & Dragons - Eye of the Beholder (USA).jpg,Dungeons & Dragons - Eye of the Beholder (USA).jpg,100.0
Nintendo Game Boy Advance,"Dynasty Warriors Advance (USA, Australia)","Dynasty Warriors Advance (USA, Australia).png","Dynasty Warriors Advance (USA, Australia).png",100.0
Nintendo Game Boy Advance,E.T. - The Extra-Terrestrial (USA),E.T. - The Extra-Terrestrial (USA).jpg,E.T. - The Extra-Terrestrial (USA).jpg,100.0
Nintendo Game Boy Advance,"Earthworm Jim (USA, Europe)","Earthworm Jim (USA, Europe).jpg","Earthworm Jim (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Earthworm Jim 2 (USA),Earthworm Jim 2 (USA).png,Earthworm Jim 2 (USA).png,100.0
Nintendo Game Boy Advance,"Ed, Edd n Eddy - Jawbreakers! (USA) (Rev 1)","Ed, Edd n Eddy - Jawbreakers! (USA) (Rev 1).jpg","Ed, Edd n Eddy - Jawbreakers! (USA) (Rev 1).jpg",100.0
Nintendo Game Boy Advance,"Ed, Edd n Eddy - The Mis-Edventures (USA) (En,Fr)","Ed, Edd n Eddy - The Mis-Edventures (USA) (En,Fr).jpg","Ed, Edd n Eddy - The Mis-Edventures (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,"Egg Mania (USA) (En,Fr,Es)","Egg Mania (USA) (En,Fr,Es).jpg","Egg Mania (USA) (En,Fr,Es).jpg",100.0
Nintendo Game Boy Advance,"Elf - The Movie (USA) (En,Fr,De,Es,It)","Elf - The Movie (USA) (En,Fr,De,Es,It).jpg","Elf - The Movie (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Elf Bowling 1 & 2 (USA),Elf Bowling 1 & 2 (USA).jpg,Elf Bowling 1 & 2 (USA).jpg,100.0
Nintendo Game Boy Advance,emuvr_core,Horsez (USA).jpg,emuvr_core.jpg,60.00000000000001
Nintendo Game Boy Advance,"Enchanted - Once Upon Andalasia (USA) (En,Fr)","Enchanted - Once Upon Andalasia (USA) (En,Fr).jpg","Enchanted - Once Upon Andalasia (USA) (En,Fr).jpg",100.0
Nintendo Game Boy Advance,Eragon (USA),Eragon (USA).jpg,Eragon (USA).jpg,100.0
Nintendo Game Boy Advance,ESPN Final Round Golf 2002 (USA),ESPN Final Round Golf 2002 (USA).png,ESPN Final Round Golf 2002 (USA).png,100.0
Nintendo Game Boy Advance,ESPN Great Outdoor Games - Bass 2002 (USA),ESPN Great Outdoor Games - Bass 2002 (USA).jpg,ESPN Great Outdoor Games - Bass 2002 (USA).jpg,100.0
Nintendo Game Boy Advance,ESPN International Winter Sports 2002 (USA),ESPN International Winter Sports 2002 (USA).jpg,ESPN International Winter Sports 2002 (USA).jpg,100.0
Nintendo Game Boy Advance,ESPN Winter X-Games Snowboarding 2002 (USA),ESPN Winter X-Games Snowboarding 2002 (USA).jpg,ESPN Winter X-Games Snowboarding 2002 (USA).jpg,100.0
Nintendo Game Boy Advance,ESPN X-Games Skateboarding (USA),ESPN X-Games Skateboarding (USA).jpg,ESPN X-Games Skateboarding (USA).jpg,100.0
Nintendo Game Boy Advance,"European Super League (Europe) (En,Fr,De,Es,It)","European Super League (Europe) (En,Fr,De,Es,It).jpg","European Super League (Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Ever Girl (USA),Ever Girl (USA).jpg,Ever Girl (USA).jpg,100.0
Nintendo Game Boy Advance,Extreme Ghostbusters - Code Ecto-1 (USA),Extreme Ghostbusters - Code Ecto-1 (USA).png,Extreme Ghostbusters - Code Ecto-1 (USA).png,100.0
Nintendo Game Boy Advance,"Extreme Skate Adventure (USA, Europe)","Extreme Skate Adventure (USA, Europe).jpg","Extreme Skate Adventure (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"F-14 Tomcat (USA, Europe)","F-14 Tomcat (USA, Europe).jpg","F-14 Tomcat (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"F-Zero - Maximum Velocity (USA, Europe)","F-Zero - Maximum Velocity (USA, Europe).png","F-Zero - Maximum Velocity (USA, Europe).png",100.0
Nintendo Game Boy Advance,"F1 2002 (USA, Europe)","F1 2002 (USA, Europe).jpg","F1 2002 (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,F24 Stealth Fighter (USA),F24 Stealth Fighter (USA).jpg,F24 Stealth Fighter (USA).jpg,100.0
Nintendo Game Boy Advance,"Fairly OddParents!, The - Breakin' da Rules (USA)","Fairly OddParents!, The - Breakin' da Rules (USA).jpg","Fairly OddParents!, The - Breakin' da Rules (USA).jpg",100.0
Nintendo Game Boy Advance,"Fairly OddParents!, The - Clash with the Anti-World (USA)","Fairly OddParents!, The - Clash with the Anti-World (USA).jpg","Fairly OddParents!, The - Clash with the Anti-World (USA).jpg",100.0
Nintendo Game Boy Advance,"Fairly OddParents!, The - Enter the Cleft (USA)","Fairly OddParents!, The - Enter the Cleft (USA).jpg","Fairly OddParents!, The - Enter the Cleft (USA).jpg",100.0
Nintendo Game Boy Advance,"Fairly OddParents!, The - Shadow Showdown (USA)","Fairly OddParents!, The - Shadow Showdown (USA).jpg","Fairly OddParents!, The - Shadow Showdown (USA).jpg",100.0
Nintendo Game Boy Advance,Family Feud (USA),Family Feud (USA).jpg,Family Feud (USA).jpg,100.0
Nintendo Game Boy Advance,Fantastic 4 (USA),Fantastic 4 (USA).jpg,Fantastic 4 (USA).jpg,100.0
Nintendo Game Boy Advance,Fantastic 4 - Flame On (USA),Fantastic 4 - Flame On (USA).jpg,Fantastic 4 - Flame On (USA).jpg,100.0
Nintendo Game Boy Advance,Fear Factor Unleashed (USA),Fear Factor Unleashed (USA).jpg,Fear Factor Unleashed (USA).jpg,100.0
Nintendo Game Boy Advance,"FIFA Soccer 06 (USA, Europe) (En,Fr,De,Es,It,Nl)","FIFA Soccer 06 (USA, Europe) (En,Fr,De,Es,It,Nl).jpg","FIFA Soccer 06 (USA, Europe) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,"FIFA Soccer 07 (USA, Europe) (En,Fr,De,Es)","FIFA Soccer 07 (USA, Europe) (En,Fr,De,Es).png","FIFA Soccer 07 (USA, Europe) (En,Fr,De,Es).png",100.0
Nintendo Game Boy Advance,"FIFA Soccer 2003 (USA, Europe) (En,Fr,De,Es,It)","FIFA Soccer 2003 (USA, Europe) (En,Fr,De,Es,It).jpg","FIFA Soccer 2003 (USA, Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"FIFA Soccer 2004 (USA, Europe) (En,Fr,De,Es,It)","FIFA Soccer 2004 (USA, Europe) (En,Fr,De,Es,It).png","FIFA Soccer 2004 (USA, Europe) (En,Fr,De,Es,It).png",100.0
